id,Actor1,Actor2,Actor3,Actor4,Actor5
379779, Samantha Brown, Quinn Nealy,,,
264164, Samantha Close, Ivana Fred, Denise Rivera, Soraya Santiango Solla, Alberic Prados
5953, Samantha Eggar, John McEnery, Oliver Reed, Stéphane Audran, Bernard Fresson
35402, Samantha Ferris, David Lewis, Bo Svenson, Katelyn Mager, Lindsay Maxwell
89750, Samantha King, Barbara Brenner, Barbara Ehrenreich, Nancy Brinker, Susan Love
18375, Samantha Mathis, Peter Dobson, Thomas Kopache, June Squibb, Mary Mouser
134371, Samantha Mathis, Jason Beghe, Esai Morales, Patrick Fabian, Kim Rhodes
24671, Samantha Morton, Kiefer Sutherland, Cliff Curtis, Stephen Rea, Temuera Morrison
77955, Samantha Morton, Claire Rushbrook, Rita Tushingham, Christine Tremarco, Stuart Townsend
229182, Samantha Morton, Michael Shannon, Natasha Calis, Charlie Tahan, Peter Fonda
18602, Samantha Morton, Kathleen McDermott, James Wilson, Dolly Wells, Paul Popplewell
177047, Samantha Morton, Helen Hunt, Aaron Paul, Alice Eve, Maggie Grace
18803, Samantha Morton, Jason Patric, Teri Garr, Sonia Iris Lozada, Jonny Mack
37196, Samantha Morton, Steven Mackintosh, Mhairi Anderson, David Bradley, Eva Birthistle
27134, Samantha Mumba, David Leon, Tadhg Murphy, Laurence Kinlan, Mark Huberman
280495, Samantha Phillips, Norbert Weisser, Scott Paulin, Diane Defoe, Christian Andrews
374052, Samantha Robinson, Laura Waddell, Gian Keys, Jeffrey Vincent Parise, Robert Seeley
405050, Samara Weaving, Felicity Price, Benjamin Winspear, Sara West,
162453, Samat Beysenbin, Baljan Bisembekova, Indira Jeksembaeva, Kariat Mahmetov,
209312, Samata Das, Rii Sen, Arpan Basar, Tapas Pal, Ram Gopal Bajaj
269747, Sameena Jabeen Ahmed, Gary Lewis, Connor McCarron, Barry Nunney, Adrian Hussain
74481, Sameera Reddy, Antara Mali, Sohail Khan, Saif Ali Khan, Boman Irani
68178, Sami Bouajila, Maurice Bénichou, Denis Podalydès, Salomé Stévenin, Nozha Khouadra
21488, Sami Bouajila, Patachou, Ariane Ascaride, Pierre-Loup Rajot, Charly Sergue
72480, Sami Bouajila, Élodie Bouchez, Bruno Lochet, Bruno Lochet, Aure Atika
126108, Sami Bouajila, Jean-Paul Roussillon, Wladimir Yordanoff, László Szabó, Anna Mouglalis
114089, Sami Bouajila,,,,
124306, Sami Frey,,,,
31223, Sami Hall Bassam, Mikey Fisher, Jeremy Lynch, Danny Robinson, Paul Wood
389044, Samir Guesmi, Florence Loiret Caille, Didda Jónsdóttir, Philippe Rebbot, Estéban
18889, Samir Khader, Josh Rushing, George W. Bush, Hassan Ibrahim,
58396, Samira Maas, Coosje Smid, Dragan Bakema, Sharon Schouten, Elisabeth Hesemans
284343, Samira Saraya, Doraid Liddawi, Naama Shoham, Ziad Bakri, Sarah Adler
287594, Samiya Mumtaz, Mohib Mirza, Saleha Aref, Asif Khan, Ajab Gul
45397, Sammi Cheng, Lau Ching-Wan, Cherrie Ying, Lee San-San, Lam Suet
45417, Sammi Cheng, Anita Mui, Cecilia Cheung,,
41945, Sammi Davis, Paul McGann, Amanda Donohoe, Christopher Gable, David Hemmings
73563, Sammi Hanratty, Brooke Shields, Aidan Quinn, Kris Kristofferson, Natalia Dyer
18182, Sammi Hanratty, Austin Thomas, Michael Learned, Adair Tishler, Ariela Barer
25655, Sammo Hung, Simon Yam, Tien Niu, Danny Lee Sau-Yin, Wu Jing
16687, Sammo Hung, Liu Feng-Chao, Wang Fei, Wang Wen-Jie, Wang Ya-Chao
14538, Sammo Hung, Vanness Wu, Maggie Q, Andy Lau, Ti Lung
10044, Sammo Hung, Jackie Chan, Yuen Biao, Eric Tsang, Richard Ng
15724, Sammo Hung, Chung Fat, Wu Ma, Lam Ching-Ying, Peter Chan Lung
73652, Sammo Hung, Leung Kar-Yan, Fanny Wang, Chang Yi, Peter Chan Lung
29014, Sammo Hung, Nina Li Chi, Suen Yuet, Max Mok Siu-Chung, Lowell Lo
315669, Sammo Hung, Jacqueline Chan, Andy Lau, Feng Jia-Yi, Li Qinqin
25124, Sammo Hung, Vanness Wu, Cherrie Ying, Ai Kago, Lam Tze-Chung
59843, Sammo Hung, Yuen Biao, Kenny Bee, Olivia Cheng Man-Nga, Hsiao Ho
64316, Sammo Hung, Leung Kar-Yan, Casanova Wong, Yuen Biao, Eric Tsang
18707, Sammo Hung, Richard Ng, Stanley Fung, Michael Miu Kiu-Wai, Eric Tsang
34658, Sammo Hung, Lau Kar-Wing, Mars, Leung Kar-Yan, Dean Shek
25539, Sammo Hung, Richard Ng, Stanley Fung, John Shum Kin-Fun, Charlie Chin
201099, Sammo Hung, Yuen Biao, Takeshi Kaneshiro, Kathy Chow, Annabelle Lau
155397, Sammo Hung, Stephen Tung Wai, Phillip Ko Fei, Chung Fat,
182981, Sammy Boonstra, Imaan Hammam, Benjamin de Wit,,
33733, Sammy Davis, Peter Lawford, John Wood, Dudley Sutton, Maggie Wright
151043, Sammy Davis, Ossie Davis, Cicely Tyson, Louis Armstrong, Frank Sinatra Jr.
5646, Sammy Gilbert, Terri Taylor, Werner Kirsch, Frank Bolger, Julie Williams
367215, Sammy Silverwatch,,,,
47038, Sammy Snyders, Jeannie Elias, Sonja Smits, Laura Press, Laura Hollingsworth
8618, Samuel Anderson, Dominic Cooper, James Corden, Samuel Barnett, Russell Tovey
15904, Samuel Berkowitz,,,,
160234, Samuel Davis, Kevin Sorbo, Nicole Elliott, Yesenia Garcia, Katie Sarife
41764, Samuel Fröler, Pernilla August, Max von Sydow, Ghita Nørby, Lennart Hjulström
229065, Samuel Fuller, James Franco, Jennifer Beals, Bill Duke, Wim Wenders
262988, Samuel Fuller, Sydney Pollack, Reed Hadley, John Ireland, Gene Evans
267590, Samuel Fuller,,,,
27119, Samuel Haus, Alexandra Rapaport, Jacob Ericksson, Jonas Karlsson, George Nakas
2648, Samuel Hui, Karl Maka, Leslie Cheung, Nina Li Chi, Conan Lee
26056, Samuel Jones III, Mpho Koaho, Nelly, Dean Winters, Zoe Saldana
14711, Samuel L. Jackson, Lucy Liu, Mark Hamill, Grey Griffin, Zachary Gordon
9959, Samuel L. Jackson, Julianne Moore, Edie Falco, Aunjanue Ellis, William Forsythe
6072, Samuel L. Jackson, John Heard, Kelly Rowan, Clifton Collins Jr, Tony Plana
25208, Samuel L. Jackson, Colm Feore, Ann Magnuson, Aunjanue Ellis, Tamara Tunie
9074, Samuel L. Jackson, Eugene Levy, Luke Goss, Miguel Ferrer, Susie Essman
14655, Samuel L. Jackson, Bernie Mac, Sharon Leal, Adam Herschman, Sean Hayes
240916, Samuel L. Jackson, Dominic Cooper, Erin Karpluk, Gloria Reuben, Ryan Robbins
1613, Samuel L. Jackson, Robert Carlyle, Emily Mortimer, Meat Loaf, Rhys Ifans
326, Samuel L. Jackson, Julianna Margulies, Kenan Thompson, Nathan Phillips, Rachel Blanchard
36739, Samuel L. Jackson, Laurence Fishburne, Giancarlo Esposito, Tisha Campbell-Martin, Ossie Davis
411019, Samuel L. Jackson, James Baldwin, Malcolm X, Martin Luther King, Medgar Evers
21183, Samuel L. Jackson, Matthew Modine, Nancy Travis, Eric Stoltz, Max Pomeranc
38199, Samuel L. Jackson, Carrie-Anne Moss, Michael Sheen, Stephen Root, Lora Kojovic
13252, Samuel L. Jackson, Ed Harris, Eva Mendes, Luis Guzmán, Keke Palmer
13074, Samuel L. Jackson, Josh Hartnett, Alan Alda, Teri Hatcher, Kathryn Morris
13279, Samuel L. Jackson, Patrick Wilson, Kerry Washington, Ron Glass, Justin Chambers
2017, Samuel L. Jackson, Milla Jovovich, Stellan Skarsgård, Doug Hutchison, Joss Ackland
9257, Samuel L. Jackson, Colin Farrell, Michelle Rodriguez, LL Cool J, Josh Charles
9631, Samuel L. Jackson, Kevin Spacey, David Morse, Ron Rifkin, John Spencer
7874, Samuel L. Jackson, Christina Ricci, Justin Timberlake, S. Epatha Merkerson, John Cothran
12486, Samuel L. Jackson, Jim Belushi, Whoopi Goldberg, Christina Applegate, Jason Biggs
71254, Samuel L. Jackson, Kellan Lutz, Katia Winter, Johnny Messner, James Remar
192712, Samuel L. Jackson, Callan McAuliffe, India Eisley, Carl Beukes, Jaco Muller
16635, Samuel L. Jackson, Juliette Binoche, Brendan Gleeson, Langley Kirkwood, Harriet Lenabe
230179, Samuel L. Jackson, Onni Tommila, Ted Levine, Victor Garber, Felicity Huffman
66799, Samuel L. Jackson, Sam Waterston, Mason Adams, Val Avery, Eddie Bracken
273248, Samuel L. Jackson, Kurt Russell, Jennifer Jason Leigh, Walton Goggins, Demián Bichir
479, Samuel L. Jackson, Jeffrey Wright, Christian Bale, Busta Rhymes, Dan Hedaya
20759, Samuel L. Jackson, Jeff Goldblum, Peter Berg, Jon Lovitz, Damon Wayans
31000, Samuel L. Jackson, Michael Lerner, Margaret Colin, Nicolas Cage, Dabney Coleman
7214, Samuel L. Jackson, Rob Brown, Robert Richard, Rick Gonzalez, Channing Tatum
14171, Samuel L. Jackson, Jessica Biel, 50 Cent, Christina Ricci, Brian Presley
45147, Samuel L. Jackson, Sam Rockwell, Halle Berry, Tommy Davidson, Anne-Marie Johnson
98339, Samuel L. Jackson, Luke Kirby, Ruth Negga, Tom Wilkinson, Alan C. Peterson
62931, Samuel L. Jackson, Phil LaMarr, Ron Perlman, Yuri Lowenthal,
57586, Samuel L. Jackson,,,,
52622, Samuel Le Bihan, Jean-François Stévenin, Jean-Pierre Kalfon, Youssef Diawara, Kahena Saighi
6312, Samuel Le Bihan, Vincent Cassel, Émilie Dequenne, Monica Bellucci, Jérémie Renier
196446, Samuel Pettit, Sean Rose, Roben R. Sullivant, Byron Taylor, Deb Lewis
209266, Samuel Schneider, Ulrich Tukur, Hafsia Herzi, Josef Bierbichler, Marie-Lou Sellem
293313, Samuel Shipway, Sanni Paatso, Minttu Mustakallio, Vesa Vierikko, Riitta Havukainen
42934, Samuel West, Kate Ashfield, Shaun Parkes, Jemima Rooper, David Burke
97414, Samuel West, Linda Ellerbee, Horst-Günter Marx, Gordon Newell,
60364, Samuel West,,,,
377151, Samuele Pucillo, Mattias Cucina, Samuele Caruana, Pietro Bartolo, Giuseppe Fragapane
88126, Samuli Edelmann, Santeri Kinnunen, Stig Fransman, Kari-Pekka Toivonen, Katariina Kaitue
25335, Samuli Edelmann, Peter Franzén, Pihla Viitala, Kari Hietalahti, Juha Veijonen
38821, Samuli Edelmann, Juha Veijonen, Teemu Lehtilä, Kalevi Haapoja, Arttu Kapulainen
68189, Samuli Edelmann, Matleena Kuusniemi, Laura Malmivaara, Mikko Kouki,
108762, Samuli Edelmann, Katariina Kaitue, Santeri Kinnunen, Aku Hirviniemi,
15493, Samuli Torssonen, Atte Joutsen, Timo Vuorensola, Antti Satama, Karoliina Blackburn
54669, Samuli Vauramo, Pihla Viitala, Eero Aho, Eemeli Louhimies, Miina Maasola
54045, Samy Naceri, Samuel Le Bihan, Clotilde Courau, Michel Duchaussoy, Philippe Nahon
2330, Samy Naceri, Frédéric Diefenthal, Marion Cotillard, Emma Wiklund, Manuela Gourary
2335, Samy Naceri, Frédéric Diefenthal, Emma Wiklund, Edouard Montoute, Jean-Christophe Bouvet
2332, Samy Naceri, Frédéric Diefenthal, Marion Cotillard, Emma Wiklund, Bernard Farcy
2334, Samy Naceri, Frédéric Diefenthal, Marion Cotillard, Emma Wiklund, Bernard Farcy
26691, Samy Seghir, Jérémy Denisty, Rachida Brakni, Denis Podalydès, Chloé Coulloud
15363, Sanaa Lathan, Simon Baker, Katharine Towne, Mike Epps, Wendy Raquel Robinson
395, Sanaa Lathan, Raoul Bova, Ewen Bremner, Colin Salmon, Tommy Flanagan
37964, Sanaa Lathan, Taye Diggs, Yasiin Bey, Queen Latifah, Nicole Ari Parker
45602, Sanaa Lathan, Wesley Snipes, CCH Pounder,,
62851, Sanae Nakahara, Tetsurō Tamba, Sachiko Hidari, Shinjiro Ebara, Isao Natsuyagi
37748, Sancho Gracia, Ángel de Andrés López, Carmen Maura, Eusebio Poncela, Luis Castro
47345, Sandahl Bergman, David Goss, Quin Kessler, Harrison Muller Jr., Elena Wiedermann
227600, Sandeep Kulkarni, Shilpa Tulaskar, Sandesh Jadhav,,
44117, Sander Vanocur, Jane Kaczmarek, Bree Walker, John de Lancie, Philip Baker Hall
202573, Sandra Andreis, Kamila Benhamza, Anders Berg, Erik Ehn, Niklas Engdahl
77350, Sandra Bernhard, Isaac Mizrahi, Naomi Campbell, John Galliano, Kate Moss
5302, Sandra Bernhard, Steve Antin, John Doe, Lu Leonard,
207699, Sandra Bogan, Stephen Fiachi, Roxanne Rogers, Don Martin, Louis Waldon
1493, Sandra Bullock, Benjamin Bratt, Michael Caine, Candice Bergen, William Shatner
19760, Sandra Bullock, Denis Leary, Yaphet Kotto, Stephen Dillane, Tracey Cherelle Jones
136795, Sandra Bullock, Melissa McCarthy, Demián Bichir, Michael Rapaport, Taran Killam
6435, Sandra Bullock, Nicole Kidman, Evan Rachel Wood, Goran Visnjic, Stockard Channing
211672, Sandra Bullock, Jon Hamm, Michael Keaton, Allison Janney, Steve Coogan
9963, Sandra Bullock, Julian McMahon, Courtney Taylor Burness, Nia Long, Shyann McClure
10317, Sandra Bullock, Anthony Mackie, Billy Bob Thornton, Zoe Kazan, Scoot McNairy
2642, Sandra Bullock, Hugh Grant, Alicia Witt, Dana Ivey, Robert Klein
26255, Sandra Bullock, Tate Donovan, Anne Bancroft, Blake Clark, Rebecca Staab
49047, Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen, Phaldut Sharma
1639, Sandra Bullock, Jason Patric, Willem Dafoe, Temuera Morrison, Mike Hagerty
9715, Sandra Bullock, Harry Connick Jr., Gena Rowlands, Mae Whitman, Michael Paré
29076, Sandra Bullock, Liam Neeson, Oliver Platt, José Zúñiga, Michael DeLorenzo
1642, Sandra Bullock, Jeremy Northam, Dennis Miller, Wendy Gazelle, Ken Howard
1640, Sandra Bullock, Don Cheadle, Matt Dillon, Michael Peña, Jennifer Esposito
22881, Sandra Bullock, Quinton Aaron, Kathy Bates, Tim McGraw, Jae Head
2064, Sandra Bullock, Bill Pullman, Peter Gallagher, Peter Boyle, Jack Warden
10040, Sandra Bullock, Regina King, Enrique Murciano, William Shatner, Eileen Brennan
23706, Sandra Bullock, Thomas Haden Church, Bradley Cooper, Ken Jeong, DJ Qualls
9583, Sandra Bullock, Ellen Burstyn, Fionnula Flanagan, James Garner, Cherry Jones
1641, Sandra Bullock, Ben Affleck, Maura Tierney, Steve Zahn, Blythe Danner
18240, Sandra Bullock, Ryan Reynolds, Mary Steenburgen, Craig T. Nelson, Betty White
10468, Sandra Bullock, Viggo Mortensen, Dominic West, Elizabeth Perkins, Alan Tudyk
26949, Sandra Bullock, Chris ODonnell, Mackenzie Astin, Margot Steinberg, Alan Bennett
11892, Sandra Bullock, Ben Chaplin, Ryan Gosling, Michael Pitt, Agnes Bruckner
288162, Sandra Bush II,,,,
235450, Sandra Cano, Clenard Childress Jr., Carol Everett, Georgette Forney, Alveda King
8902, Sandra Corveloni, Vinícius de Oliveira, Ana Luiza Garritano, José Geraldo Rodrigues, Kaique Jesus Santos
43096, Sandra Dee, James Darren, Cliff Robertson, Arthur OConnell, The Four Preps
65891, Sandra Dee, Dean Stockwell, Ed Begley, Lloyd Bochner, Talia Shire
62392, Sandra Dee, John Gavin, Charles Drake, Virginia Grey, Julia Meade
46081, Sandra Dee, Bobby Darin, Micheline Presle, John Lund, Cesar Romero
68720, Sandra Dee, Peter Fonda, Macdonald Carey, Margaret Lindsay, Beulah Bondi
267802, Sandra Echeverría, Osvaldo de León, Héctor Jiménez, Dolores Heredia, Marcela Mar
98612, Sandra Hüller, Georg Friedrich, Felix Knopp, Kathrin Wehlisch, Valery Tscheplanowa
523, Sandra Hüller, Burghart Klaußner, Imogen Kogge, Friederike Adolph, Anna Blomeier
29129, Sandra Julien, Jean-Marie Durand, Michel Delahaye, Jacques Robiolles, Marie-Pierre Castel
107767, Sandra Julien, Janine Reynaud, Yves Vincent, Patrick Verde,
34195, Sandra Louise Douglas, Alton Milne, Sharon Osdin, Vivienne Harvey,
121464, Sandra Milo, Laurent Terzieff, Martine Carol, Paolo Stoppa, Isabelle Corey
119256, Sandra Nováková, Marie Doležalová, Petra Nesvačilová, Oldrich Hajlich,
408272, Sandra Oh, Anne Heche, Alicia Silverstone, Dylan Baker, Tituss Burgess
60855, Sandra Oh, Stephen Chang, Alannah Ong, Donald Fong, Frances You
15516, Sandra Peabody, Lucy Grantham, David Hess, Fred J. Lincoln, Jeramie Rain
36401, Sandra Samos, Krzysztof Majchrzak, Adam Ferency, Krzysztof Globisz, Grażyna Błęcka-Kolska
165108, Sandra Wey, Rosa Valenty, Manuel de Blas, Carole James, Christian Cid
112823, Sandrine Battistella, Jean-Luc Godard, Pierre Oudrey, Alexandre Rignault, Rachel Stefanopoli
1802, Sandrine Bonnaire, Isabelle Huppert, Jean-Pierre Cassel, Jacqueline Bisset, Virginie Ledoyen
65615, Sandrine Bonnaire, Simon de La Brosse, Abdellatif Kechiche, Jean-Claude Brialy, Stéphane Onfroy
142374, Sandrine Bonnaire, André Marcon, Jean-Louis Richard, Marcel Bozonnet, Patrick Le Mauff
49559, Sandrine Bonnaire, Laure Marsac, Françoise Fabian, Christine Vouilloz, Mark Saporta
78210, Sandrine Bonnaire, Jacques Gamblin, Isabelle Candelier, Zinedine Soualem, Jacques Boudet
21200, Sandrine Bonnaire, Fabrice Luchini, Michel Duchaussoy, Anne Brochet, Gilbert Melki
45515, Sandrine Bonnaire, Jacques Gamblin, Valeria Bruni Tedeschi, Bernard Verley, Bulle Ogier
142373, Sandrine Bonnaire, Tatiana Moukhine, Baptiste Roussillon, Jean-Marie Richier, Bruno Wolkowitch
2282, Sandrine Bonnaire, Evelyne Ker, Maurice Pialat, Dominique Besnehard, Anne-Sophie Maillé
42973, Sandrine Bonnaire, Kevin Kline, Valérie Lagrange, Francis Renaud, Alexandra Gentil
44018, Sandrine Bonnaire, Macha Méril, Stéphane Freiss, Setti Ramdane,
33297, Sandrine Bonnaire,,,,
39084, Sandrine Holt, Ivan Sergei, Nicholas Lea, Robert Ito, Michael Wong
55903, Sandrine Kiberlain, Nicole Garcia, Mathilde Seigner, Luck Mervil, Stéphane Freiss
270919, Sandrine Kiberlain, Laurent Lafitte, Pascal Demolon, Olivia Côte, Nicolas Bridet
78281, Sandrine Kiberlain, Sergio Castellitto, Aurore Clément, Chiara Mastroianni, Mireille Perrier
78278, Sandrine Kiberlain, Jean-Pierre Darroussin, Dominique Blanc, Mathieu Amalric, Jean-Claude Brialy
98505, Sandrine Kiberlain, Vincent Lindon, François Berléand, Philippe Magnan, Francine Bergé
124642, Sandrine Kiberlain, Arnaud Giovaninetti, Roschdy Zem, Jean-Michel Fête, Daniel Kiberlain
137370, Sandrine Kiberlain, Audrey Lamy, Claudio Santamaria, Antoine Chappey, Anne Benoît
377154, Sandrine Kiberlain, Kacey Mottet Klein, Corentin Fila, Mama Prassinos, Alexis Loret
134990, Sandrine Pinna, Huang Yu-Siang, Harry Chang, Simon Hsueh, Lian-yu Huang
361146, Sandro Aliprandini, Eucir de Souza, Patrícia Selonk, Camila Vergara, Larissa Tavares
69160, Sandy Alexander, Ray Archuleta, Sonny Barger, Scott Barnes, Jerry Garcia
66488, Sandy Dennis, Michael Burns, Luana Anders, Michael Murphy, Susanne Benton
97936, Sandy Dennis, Anthony Newley, Theodore Bikel, Burr DeBenning, Sandy Baron
85483, Sandy Dennis, Darren McGavin, Ralph Bellamy, Jeff Corey, Johnny Whitaker
42713, Sandy Dennis, Patrick Bedford, Eileen Heckart, Ruth White, Jean Stapleton
74896, Sandy Dennis, Anne Heywood, Keir Dullea, Glynne Morris,
92292, Sandy Duncan, Tony Roberts, Todd Susman, Elizabeth Allen, Art Lewis
131098, Sandy Duncan, Danny Kaye, Clive Revill, Gary Morgan,
85129, Sandy McLeod, Luis Guzmán, Will Patton, Richard M. Davidson, Mark Boone Junior
56942, Sandy Ratcliff, Bill Dean, Grace Cave, Michael Riddall, Malcolm Tierney
45043, Sang Hyun Lee, Kim Tae-yeon, Hyun Joo Choi, Kwon Taek Han,
46406, Sanjay Dutt, Hrithik Roshan, Preity Zinta, Jackie Shroff, Sonali Kulkarni
58302, Sanjay Dutt, Abhishek Bachchan, Sunil Shetty, Esha Deol, Shilpa Shetty
232817, Sanjay Dutt, Dino Morea, Priyanka Chopra, Sameera Reddy, Sanjay Suri
19625, Sanjay Dutt, Arshad Warsi, Sunil Dutt, Gracy Singh, Rohini Hattangadi
32295, Sanjay Dutt, Madhuri Dixit, Jackie Shroff, Anupam Kher, Ramya Krishnan
83903, Sanjay Dutt, Shahid Kapoor, Amrita Rao, Arshad Warsi, Prem Chopra
15464, Sanjay Dutt, Urmila Matondkar, Malaika Arora Khan, Arjun Rampal, Neha Oberoi
146270, Sanjay Dutt, Namrata Shirodkar, Ekta Sohini, Kashmira Shah, Mohnish Behl
35907, Sanjay Dutt, Amitabh Bachchan, Sunil Shetty, Mahesh Manjrekar, Lucky Ali
75896, Sanjay Dutt, Ajay Devgn, Kangana Ranaut, Arjun Rampal, Lisa Haydon
107745, Sanjay Dutt, Salman Khan, Madhuri Dixit, Laxmikant Berde, Kader Khan
361866, Sanjay Dutt, Sunil Shetty, Bipasha Basu, Isha Koppikar, Kabir Bedi
68029, Sanjay Dutt, Arshad Warsi, Ritesh Deshmukh, Aashish Chaudhary, Javed Jaffrey
319920, Sanjay Dutt, Jackie Shroff, Manisha Koirala, Gulshan Grover, Jaspal Bhatti
103212, Sanjay Dutt, Sunil Shetty, Bipasha Basu, Amrita Arora, Dino Morea
21461, Sanjay Dutt, Arshad Warsi, Dilip Prabhavalkar, Vidya Balan, Dia Mirza
54969, Sanjay Dutt, Urmila Matondkar, Paresh Rawal, Neeraj Vora, Ashish Vidhyarthi
46430, Sanjay Dutt, Govinda, Twinkle Khanna, Monica Bedi, Anupam Kher
53804, Sanjay Dutt, Sushmita Sen, Sunil Shetty, Anil Kapoor, Akshaye Khanna
20413, Sanjay Dutt, Arshad Warsi, Ritesh Deshmukh, Javed Jaffrey, Aashish Chaudhary
232711, Sanjay Dutt, Manisha Koirala, Raveena Tandon, Sharad S. Kapoor,
21905, Sanjay Dutt, Aishwarya Rai Bachchan, Zayed Khan,,
62803, Sanjeev Kumar, Shammi Kapoor, Jackie Shroff, Meenakshi Sheshadri, Amrish Puri
80556, Sanjeev Kumar, Saeed Jaffrey, Shabana Azmi, Richard Attenborough, Amitabh Bachchan
55256, Sanna Hietala, Antti Ikkala, Jyri Ojansivu, Antti Mikkola, Heidi Liimatainen
436882, Sanne Langelaar, Fockeline Ouwerkerk, Imanuelle Grives, Sanne Vogel, Beppie Melissen
17375, Sanoe Lake, Garrett Brawith, Rachel Hardisty, Joshua Harper, Clinton Cargile
173865, Santeri Kinnunen, Juha Veijonen, Aino Seppo,,
121929, Santi Ahumada, Emiliano Freifeld, Francisco Pérez-Bannen, Paola Giannini, Axel Dupré
445840, Santiago Alverú, Pepe Ocio, Alicia Rubio, Macarena Sanz, Javier Caramiñana
53117, Santiago Magill, Christian Meier, Lucía Jiménez, Giovanni Ciccia, Vanessa Robbiano
1285, Santiago Segura, Yvonne Sciò, Javier Gutiérrez, José Mota, Tony Leblanc
1283, Santiago Segura, Javier Cámara, Neus Asensi, Chus Lampreave, Tony Leblanc
48635, Santiago Segura, Florentino Fernández, Jaydy Michel, Ana Risueño, Ruth Zanon
59117, Santiago Segura, Yon González, Ana Obregón, Maria Lapiedra, Javier Gutiérrez
1284, Santiago Segura, Gabino Diego, Tony Leblanc, José Luis Moreno, Inés Sastre
