id,lang1,lang2,lang3,lang4,lang5,lang6,lang7,lang8,lang9,lang10
334541, English,,,,,,,,,
334543, বাংলা, English, हिन्दी,,,,,,,
345918, English,,,,,,,,,
374440, English, 한국어/조선말, Español,,,,,,,
370382, ελληνικά,,,,,,,,,
283792, ελληνικά,,,,,,,,,
164827, ελληνικά,,,,,,,,,
185111, ελληνικά,,,,,,,,,
296344, ελληνικά,,,,,,,,,
300321, English,,,,,,,,,
407799, English,,,,,,,,,
294409,,,,,,,,,,
403450, Italiano,,,,,,,,,
39340, Italiano,,,,,,,,,
42123, English, ,,,,,,,,
415214, , English, 普通话, ภาษาไทย,,,,,,
48601, Français,,,,,,,,,
42872, English, Italiano,,,,,,,,
107443, English,,,,,,,,,
306383,,,,,,,,,,
230628, 日本語,,,,,,,,,
101665, 日本語,,,,,,,,,
407559, English,,,,,,,,,
397243, English,,,,,,,,,
402536, Français,,,,,,,,,
64501, हिन्दी,,,,,,,,,
117337,,,,,,,,,,
402370, English,,,,,,,,,
319096, English,,,,,,,,,
366269,,,,,,,,,,
74593,,,,,,,,,,
16143, Français,,,,,,,,,
145963, English,,,,,,,,,
27953, Türkçe,,,,,,,,,
139272, Türkçe,,,,,,,,,
419639, English,,,,,,,,,
41725, English,,,,,,,,,
413279, English,,,,,,,,,
353728, English,,,,,,,,,
340684, English,,,,,,,,,
338964, English,,,,,,,,,
291413, English,,,,,,,,,
302042, English,,,,,,,,,
270007, Český, English,,,,,,,,
105121, English,,,,,,,,,
40070, 普通话,,,,,,,,,
345888, 한국어/조선말,,,,,,,,,
159469, English,,,,,,,,,
168647,,,,,,,,,,
419330, English,,,,,,,,,
413471, English,,,,,,,,,
413361, English,,,,,,,,,
355065, English, Deutsch, Español, ,,,,,,
289180, English,,,,,,,,,
348896, English,,,,,,,,,
409160, 广州话 / 廣州話, 普通话,,,,,,,,
340402, English,,,,,,,,,
340223, English,,,,,,,,,
208039, English,,,,,,,,,
50317, English,,,,,,,,,
117038, English,,,,,,,,,
85125, हिन्दी, English,,,,,,,,
111103,,,,,,,,,,
360292, English,,,,,,,,,
13943, English,,,,,,,,,
359151, ,,,,,,,,,
281713,,,,,,,,,,
386743,,,,,,,,,,
336380, No Language,,,,,,,,,
423525, suomi,,,,,,,,,
112119, English,,,,,,,,,
393445, हिन्दी,,,,,,,,,
333665, English,,,,,,,,,
337550, English,,,,,,,,,
189225, English, Français,,,,,,,,
420511, English,,,,,,,,,
385372, English,,,,,,,,,
417936, English,,,,,,,,,
48406, English,,,,,,,,,
87628,,,,,,,,,,
358353, English,,,,,,,,,
243599,,,,,,,,,,
51349, Pусский,,,,,,,,,
189682, No Language,,,,,,,,,
56143, English,,,,,,,,,
203901, English,,,,,,,,,
199206, Română,,,,,,,,,
352334, English,,,,,,,,,
173873, Český,,,,,,,,,
261102, Español,,,,,,,,,
130507, English,,,,,,,,,
80850, English,,,,,,,,,
326045, English,,,,,,,,,
45057, English, ,,,,,,,,
195405, English,,,,,,,,,
63681, Français,,,,,,,,,
34231, English,,,,,,,,,
26776, English,,,,,,,,,
81178, English,,,,,,,,,
86207, English,,,,,,,,,
350846, Español,,,,,,,,,
415542, English,,,,,,,,,
411025, Pусский, Український,,,,,,,,
369769, 한국어/조선말,,,,,,,,,
390422, English,,,,,,,,,
276833,,,,,,,,,,
253980, English,,,,,,,,,
3144, English,,,,,,,,,
340484, English,,,,,,,,,
376386, Polski,,,,,,,,,
393561, English,,,,,,,,,
373480, English,,,,,,,,,
376257, English,,,,,,,,,
376234, English,,,,,,,,,
376387, English, 普通话,,,,,,,,
376534, العربية, Bosanski, English,,,,,,,
10614, English,,,,,,,,,
281987, English,,,,,,,,,
76122, English,,,,,,,,,
138611, Français,,,,,,,,,
299969, English,,,,,,,,,
259910, English,,,,,,,,,
393629, English,,,,,,,,,
350060, Íslenska,,,,,,,,,
16766, 日本語,,,,,,,,,
358924, English,,,,,,,,,
362579, Español,,,,,,,,,
336271, English,,,,,,,,,
396004, Magyar, English,,,,,,,,
208327, 日本語,,,,,,,,,
394684, Español,,,,,,,,,
361777, English, Français, Español,,,,,,,
393158, Español,,,,,,,,,
417406,,,,,,,,,,
393407, Français, Italiano,,,,,,,,
375082,,,,,,,,,,
336445, English,,,,,,,,,
34836, English,,,,,,,,,
406042, हिन्दी,,,,,,,,,
79431, English, Eesti,,,,,,,,
361758, 日本語,,,,,,,,,
363611, 日本語,,,,,,,,,
376538, 日本語,,,,,,,,,
376543, 日本語,,,,,,,,,
376548, 日本語,,,,,,,,,
376553, 日本語,,,,,,,,,
200549, Deutsch, English,,,,,,,,
393603, English,,,,,,,,,
83865, Pусский,,,,,,,,,
250895, Pусский,,,,,,,,,
370545, Pусский,,,,,,,,,
411023, , English, 普通话, Kiswahili,,,,,,
277296, Français,,,,,,,,,
345920, English,,,,,,,,,
352498, Español, English,,,,,,,,
109301, English,,,,,,,,,
82916, 日本語,,,,,,,,,
339396, English,,,,,,,,,
317938, Español,,,,,,,,,
358725, Français,,,,,,,,,
76964, English,,,,,,,,,
346723, Český,,,,,,,,,
33065, Pусский,,,,,,,,,
33534, Pусский,,,,,,,,,
109176, English,,,,,,,,,
323673, English,,,,,,,,,
419546, English,,,,,,,,,
57664, English,,,,,,,,,
4462, English,,,,,,,,,
164504, English,,,,,,,,,
43380, English,,,,,,,,,
392142, Français,,,,,,,,,
276562,,,,,,,,,,
423681, Deutsch, Latviešu, Pусский,,,,,,,
322548, English,,,,,,,,,
421725, English,,,,,,,,,
393764, Français,,,,,,,,,
51953, Français,,,,,,,,,
354979, English,,,,,,,,,
408619, English,,,,,,,,,
367412, English,,,,,,,,,
210306,,,,,,,,,,
148318, English, Français, ,,,,,,,
365323, ελληνικά,,,,,,,,,
220124, English,,,,,,,,,
932, Deutsch,,,,,,,,,
41914, Český,,,,,,,,,
355338, English,,,,,,,,,
40026, English,,,,,,,,,
51592, English,,,,,,,,,
99330, ภาษาไทย,,,,,,,,,
223391, 日本語,,,,,,,,,
245597, 한국어/조선말,,,,,,,,,
411039, ,,,,,,,,,
300438, Deutsch, Eesti, Français, Pусский, English,,,,,
134705, suomi, English, Português,,,,,,,
94894, English,,,,,,,,,
38625, 日本語,,,,,,,,,
315955, English,,,,,,,,,
205939, English,,,,,,,,,
249703, suomi,,,,,,,,,
37432, English,,,,,,,,,
18517, English,,,,,,,,,
18424, English,,,,,,,,,
408270, 日本語,,,,,,,,,
42885, English,,,,,,,,,
30614, English,,,,,,,,,
387801, Español,,,,,,,,,
400387, Nederlands,,,,,,,,,
327175, Český,,,,,,,,,
80301, English, Français,,,,,,,,
347026, English,,,,,,,,,
413588, हिन्दी,,,,,,,,,
345725,,,,,,,,,,
408267, български език,,,,,,,,,
81400, Český,,,,,,,,,
140541,,,,,,,,,,
303680, 日本語,,,,,,,,,
220447, 日本語,,,,,,,,,
254011, 한국어/조선말,,,,,,,,,
146724, 한국어/조선말,,,,,,,,,
202220, 普通话,,,,,,,,,
214629, English,,,,,,,,,
47778, ελληνικά,,,,,,,,,
324013,,,,,,,,,,
46975,,,,,,,,,,
424182, English,,,,,,,,,
77304, Pусский,,,,,,,,,
367732, English,,,,,,,,,
158900, svenska,,,,,,,,,
408151, English,,,,,,,,,
416261,,,,,,,,,,
313371,,,,,,,,,,
375345, English,,,,,,,,,
410259, English,,,,,,,,,
240723, English,,,,,,,,,
167012, English,,,,,,,,,
279229, Deutsch,,,,,,,,,
316015, English,,,,,,,,,
203539, Deutsch,,,,,,,,,
226001, Nederlands, Deutsch,,,,,,,,
266568, Deutsch,,,,,,,,,
410314, Deutsch,,,,,,,,,
410774, Deutsch,,,,,,,,,
149786, English,,,,,,,,,
216647, Deutsch,,,,,,,,,
51959, Český,,,,,,,,,
313896, Deutsch,,,,,,,,,
374319,,,,,,,,,,
279558, Deutsch,,,,,,,,,
268712, Deutsch,,,,,,,,,
374247, Deutsch,,,,,,,,,
6103, English,,,,,,,,,
329981, English,,,,,,,,,
30374, English,,,,,,,,,
352186, English,,,,,,,,,
407172, English,,,,,,,,,
50835, English,,,,,,,,,
308423, English,,,,,,,,,
362610, English, Español,,,,,,,,
387558, English,,,,,,,,,
167644,,,,,,,,,,
59853, Italiano,,,,,,,,,
73077, Italiano,,,,,,,,,
41599, English,,,,,,,,,
150065, English,,,,,,,,,
49927, 普通话,,,,,,,,,
129383, 日本語,,,,,,,,,
383788, English, Deutsch,,,,,,,,
413452, English,,,,,,,,,
332794, English, Français, Deutsch, Italiano,,,,,,
401061, English,,,,,,,,,
419289,,,,,,,,,,
378064, 日本語,,,,,,,,,
262831, 普通话,,,,,,,,,
364111, 日本語,,,,,,,,,
34577, Italiano, 日本語,,,,,,,,
19961, 日本語,,,,,,,,,
181456, Français,,,,,,,,,
369336,,,,,,,,,,
395763, Français,,,,,,,,,
383807, Français,,,,,,,,,
402693, Español,,,,,,,,,
41619, Deutsch,,,,,,,,,
63244, English,,,,,,,,,
40690, English,,,,,,,,,
102622, English,,,,,,,,,
61903, English,,,,,,,,,
148766, English,,,,,,,,,
131074, English,,,,,,,,,
71984, English,,,,,,,,,
53598, English,,,,,,,,,
198227, English,,,,,,,,,
22689, English,,,,,,,,,
175983, English,,,,,,,,,
125578, English,,,,,,,,,
254047, English,,,,,,,,,
128104, العربية, English, Français, עִבְרִית,,,,,,
64965, Italiano,,,,,,,,,
396232, English,,,,,,,,,
378480,,,,,,,,,,
393961, English,,,,,,,,,
380699, English,,,,,,,,,
76010, Español,,,,,,,,,
87561, Français,,,,,,,,,
381685,,,,,,,,,,
403911, Español,,,,,,,,,
29066, English,,,,,,,,,
200655, English,,,,,,,,,
299641, English,,,,,,,,,
84672, English,,,,,,,,,
376502, English,,,,,,,,,
241206, English,,,,,,,,,
104989, English,,,,,,,,,
64428, English,,,,,,,,,
396744, English,,,,,,,,,
361251, Español,,,,,,,,,
394224, English,,,,,,,,,
97340, Français, Íslenska,,,,,,,,
130402, English,,,,,,,,,
413764, Polski,,,,,,,,,
39395, Română,,,,,,,,,
333516,,,,,,,,,,
128250, English, العربية,,,,,,,,
106887, Español,,,,,,,,,
328416, English,,,,,,,,,
340616, Deutsch, Français, English,,,,,,,
396330, English,,,,,,,,,
72826, 日本語,,,,,,,,,
113119, English,,,,,,,,,
277834, English,,,,,,,,,
354421, svenska, English,,,,,,,,
41973, English,,,,,,,,,
276578, English,,,,,,,,,
27211, Türkçe,,,,,,,,,
345470, English,,,,,,,,,
419471, English,,,,,,,,,
355506, English,,,,,,,,,
421313, English,,,,,,,,,
140491, English,,,,,,,,,
26370, English, Español,,,,,,,,
376866, English, Español,,,,,,,,
74493, 日本語,,,,,,,,,
52254, Deutsch, English, हिन्दी,,,,,,,
384682, English,,,,,,,,,
363093, 日本語, 한국어/조선말,,,,,,,,
252874, 日本語,,,,,,,,,
105711, No Language,,,,,,,,,
88065, English,,,,,,,,,
128111, 한국어/조선말,,,,,,,,,
102871, Italiano,,,,,,,,,
71543, עִבְרִית,,,,,,,,,
44010, English,,,,,,,,,
112033,,,,,,,,,,
86821, English,,,,,,,,,
201365, English,,,,,,,,,
233383, English,,,,,,,,,
46612, English,,,,,,,,,
346443, Polski,,,,,,,,,
95046, English,,,,,,,,,
62439, 한국어/조선말,,,,,,,,,
365942, English,,,,,,,,,
330459, English,,,,,,,,,
353979, English,,,,,,,,,
259695, English, Español,,,,,,,,
381288, English,,,,,,,,,
382653, 普通话,,,,,,,,,
381043, English,,,,,,,,,
311764, English,,,,,,,,,
384673, English,,,,,,,,,
305943, English,,,,,,,,,
426576,,,,,,,,,,
54539,,,,,,,,,,
309929, Français,,,,,,,,,
170279, Français, English, 日本語, Nederlands,,,,,,
346672, English, , ภาษาไทย, Український,,,,,,
85672, English,,,,,,,,,
427342, Pусский,,,,,,,,,
287281, English,,,,,,,,,
37708, English, Polski,,,,,,,,
376290, English,,,,,,,,,
373442, Español,,,,,,,,,
291328, English,,,,,,,,,
210234, ,,,,,,,,,
121173, ,,,,,,,,,
148479, suomi,,,,,,,,,
346347, English,,,,,,,,,
414977, English,,,,,,,,,
31245, English,,,,,,,,,
422603, English, ,,,,,,,,
402217, ,,,,,,,,,
411279, ,,,,,,,,,
411054, ,,,,,,,,,
398786, हिन्दी, ,,,,,,,,
381374, ,,,,,,,,,
3159, Italiano,,,,,,,,,
27395, Español,,,,,,,,,
92779, English,,,,,,,,,
124902, English,,,,,,,,,
67276, English,,,,,,,,,
48784, English,,,,,,,,,
105829, Pусский,,,,,,,,,
79145, English,,,,,,,,,
386827, English,,,,,,,,,
217428,,,,,,,,,,
75450, English, ,,,,,,,,
25021,,,,,,,,,,
74302, Türkçe,,,,,,,,,
42496, English,,,,,,,,,
274870, English,,,,,,,,,
78174, Français,,,,,,,,,
296633, 한국어/조선말,,,,,,,,,
116323, 한국어/조선말,,,,,,,,,
381284, English,,,,,,,,,
297298, Türkçe,,,,,,,,,
371153, Türkçe,,,,,,,,,
140485, Türkçe,,,,,,,,,
378435, Türkçe,,,,,,,,,
425498, English,,,,,,,,,
359246, English,,,,,,,,,
347127, English,,,,,,,,,
412698,,,,,,,,,,
262474, English,,,,,,,,,
426634, English,,,,,,,,,
126816, English,,,,,,,,,
77862,,,,,,,,,,
57739, Türkçe,,,,,,,,,
161808, Türkçe,,,,,,,,,
223551,,,,,,,,,,
45017, English,,,,,,,,,
272072, English,,,,,,,,,
137619, English, Español,,,,,,,,
26872, English,,,,,,,,,
139434,,,,,,,,,,
139929,,,,,,,,,,
393457, English,,,,,,,,,
111261,,,,,,,,,,
36833, English,,,,,,,,,
16359, Nederlands,,,,,,,,,
408203, suomi,,,,,,,,,
210052, Deutsch,,,,,,,,,
344039, English,,,,,,,,,
332979, English, Français,,,,,,,,
187897, 普通话,,,,,,,,,
424889, English, Deutsch,,,,,,,,
80961, Türkçe,,,,,,,,,
217672, English,,,,,,,,,
215736, English, Italiano,,,,,,,,
21752, Português,,,,,,,,,
144464,,,,,,,,,,
404762,,,,,,,,,,
180371, Português,,,,,,,,,
80809, English,,,,,,,,,
381041, English,,,,,,,,,
413052, English,,,,,,,,,
371446, English,,,,,,,,,
362974, 한국어/조선말,,,,,,,,,
154922, Pусский,,,,,,,,,
314946, Pусский,,,,,,,,,
52939, Pусский,,,,,,,,,
124277, English,,,,,,,,,
228384, Deutsch,,,,,,,,,
11603, English,,,,,,,,,
226686, English,,,,,,,,,
320413, English,,,,,,,,,
96468, 日本語,,,,,,,,,
263412, Español,,,,,,,,,
108501,,,,,,,,,,
60254, Français,,,,,,,,,
342737, English, Español,,,,,,,,
425553, svenska,,,,,,,,,
227667, English,,,,,,,,,
422874, English,,,,,,,,,
412329,,,,,,,,,,
225525, English,,,,,,,,,
426903, No Language,,,,,,,,,
406785, English,,,,,,,,,
214938, български език,,,,,,,,,
136058, English,,,,,,,,,
229638, English,,,,,,,,,
160261, Deutsch, हिन्दी,,,,,,,,
198176, English,,,,,,,,,
418693, English,,,,,,,,,
394423, English,,,,,,,,,
418691, English,,,,,,,,,
217763, English,,,,,,,,,
210653, Español,,,,,,,,,
244201, English,,,,,,,,,
412213, עִבְרִית,,,,,,,,,
406431, English,,,,,,,,,
389044, English, Français, Íslenska,,,,,,,
345727,,,,,,,,,,
230031, English, Español,,,,,,,,
362884, English,,,,,,,,,
64191, English,,,,,,,,,
185644,,,,,,,,,,
200035,,,,,,,,,,
53035,,,,,,,,,,
100829,,,,,,,,,,
138014,,,,,,,,,,
33127, English,,,,,,,,,
105561, English,,,,,,,,,
206397,,,,,,,,,,
123279, English,,,,,,,,,
65345, English,,,,,,,,,
275355, English,,,,,,,,,
88496, English,,,,,,,,,
103181,,,,,,,,,,
17712, English,,,,,,,,,
34516, English,,,,,,,,,
26016, English,,,,,,,,,
393731, Français,,,,,,,,,
362226, English,,,,,,,,,
257487, Español,,,,,,,,,
403357, Español,,,,,,,,,
311324, English, 普通话, Español,,,,,,,
283146, English,,,,,,,,,
56486, Deutsch,,,,,,,,,
99004, Español,,,,,,,,,
401593, English,,,,,,,,,
85944, English,,,,,,,,,
347870, English,,,,,,,,,
429126, English,,,,,,,,,
401060, English, Deutsch,,,,,,,,
413417, English,,,,,,,,,
352490, , English,,,,,,,,
320293, suomi,,,,,,,,,
310307, English,,,,,,,,,
89463, English,,,,,,,,,
136921, English,,,,,,,,,
36123, English,,,,,,,,,
59046,,,,,,,,,,
409447, English,,,,,,,,,
332746,,,,,,,,,,
59356,,,,,,,,,,
59357,,,,,,,,,,
301849, svenska,,,,,,,,,
188521, English, Français, Deutsch, Polski,,,,,,
20089, 日本語,,,,,,,,,
380620, 日本語,,,,,,,,,
115877, Español,,,,,,,,,
47121, Español,,,,,,,,,
111708, Español,,,,,,,,,
115909, Español,,,,,,,,,
98596, Español,,,,,,,,,
115903, Español,,,,,,,,,
114051, Español,,,,,,,,,
115894, Español,,,,,,,,,
80296, Español,,,,,,,,,
29338, Español,,,,,,,,,
29333, Español,,,,,,,,,
29336, Español,,,,,,,,,
105093, Español,,,,,,,,,
356305, English,,,,,,,,,
229065, English,,,,,,,,,
249931,,,,,,,,,,
49754, English,,,,,,,,,
75604, English,,,,,,,,,
137669,,,,,,,,,,
411201, English, Pусский, Український,,,,,,,
422469, English,,,,,,,,,
335797, English,,,,,,,,,
413543, हिन्दी,,,,,,,,,
413547, हिन्दी,,,,,,,,,
44746, English,,,,,,,,,
297814,,,,,,,,,,
1608, English,,,,,,,,,
203059, English,,,,,,,,,
365544,,,,,,,,,,
248946, English,,,,,,,,,
110549, English,,,,,,,,,
290911,,,,,,,,,,
298522, English,,,,,,,,,
323690, English,,,,,,,,,
38610, English,,,,,,,,,
411019, English,,,,,,,,,
225577, English,,,,,,,,,
393003, English,,,,,,,,,
116445, , English,,,,,,,,
89540, Español,,,,,,,,,
68636, Español,,,,,,,,,
207323, Dansk,,,,,,,,,
400753, ελληνικά,,,,,,,,,
380013, English,,,,,,,,,
360022, English,,,,,,,,,
381935, English,,,,,,,,,
52415, 한국어/조선말,,,,,,,,,
272414,,,,,,,,,,
340194, English,,,,,,,,,
173845, svenska,,,,,,,,,
411632, English,,,,,,,,,
216550,,,,,,,,,,
361340, English,,,,,,,,,
296288, Português,,,,,,,,,
324263,,,,,,,,,,
160372,,,,,,,,,,
42377,,,,,,,,,,
40061, Français,,,,,,,,,
407204, svenska,,,,,,,,,
326256, English,,,,,,,,,
423377, English,,,,,,,,,
377275, English, Français,,,,,,,,
396965, English,,,,,,,,,
31160,,,,,,,,,,
294608,,,,,,,,,,
380731, English,,,,,,,,,
162139, English,,,,,,,,,
257331, 한국어/조선말,,,,,,,,,
334522, English,,,,,,,,,
406125, 普通话,,,,,,,,,
391642, English, 日本語,,,,,,,,
145593, English,,,,,,,,,
418990, English,,,,,,,,,
320892, English,,,,,,,,,
40573, Deutsch, Český,,,,,,,,
426958, Magyar,,,,,,,,,
277806, 日本語,,,,,,,,,
148864, Français,,,,,,,,,
278851, English, Français, हिन्दी, العربية,,,,,,
23207, English, 한국어/조선말,,,,,,,,
425774, English,,,,,,,,,
408290, Italiano,,,,,,,,,
423093, Español,,,,,,,,,
341443, 日本語,,,,,,,,,
89307, English,,,,,,,,,
324440, Deutsch,,,,,,,,,
397981, English,,,,,,,,,
349028, English,,,,,,,,,
100272, English,,,,,,,,,
326247, English,,,,,,,,,
293553,,,,,,,,,,
373841, English,,,,,,,,,
255746, Dansk,,,,,,,,,
416258,,,,,,,,,,
87759, Pусский,,,,,,,,,
8209, Deutsch, Türkçe,,,,,,,,
369237, English,,,,,,,,,
225816, English,,,,,,,,,
24681, Afrikaans, , isiZulu, English,,,,,,
397552, Pусский,,,,,,,,,
391039, فارسی,,,,,,,,,
301339, English,,,,,,,,,
42494, English,,,,,,,,,
319851,,,,,,,,,,
125949, English,,,,,,,,,
392011, Türkçe,,,,,,,,,
356156, 日本語,,,,,,,,,
374460, English,,,,,,,,,
363790, 한국어/조선말,,,,,,,,,
391004, 日本語,,,,,,,,,
259468, Polski,,,,,,,,,
53693, Dansk,,,,,,,,,
30124, English,,,,,,,,,
227668, English,,,,,,,,,
416251, English,,,,,,,,,
430250, English,,,,,,,,,
92168, English,,,,,,,,,
51281, Pусский,,,,,,,,,
77261, English,,,,,,,,,
365753, English,,,,,,,,,
194310, English,,,,,,,,,
99319, English,,,,,,,,,
416256, English,,,,,,,,,
418585, English,,,,,,,,,
86979, English,,,,,,,,,
292538,,,,,,,,,,
229087, English,,,,,,,,,
286369,,,,,,,,,,
397717, English,,,,,,,,,
297865, Español,,,,,,,,,
305019,,,,,,,,,,
294463, Français,,,,,,,,,
186019, No Language,,,,,,,,,
206725, Español,,,,,,,,,
323396, Deutsch, ελληνικά,,,,,,,,
400547, English,,,,,,,,,
254166, ελληνικά,,,,,,,,,
299909,,,,,,,,,,
142293, English,,,,,,,,,
11346, Deutsch,,,,,,,,,
18141, Český,,,,,,,,,
385933,,,,,,,,,,
121856, English, Português, Español,,,,,,,
266500, English,,,,,,,,,
308919, Français,,,,,,,,,
381707, Español,,,,,,,,,
379441, English,,,,,,,,,
381289, English,,,,,,,,,
247446, Český,,,,,,,,,
266558, ελληνικά,,,,,,,,,
334890, English,,,,,,,,,
37376, English,,,,,,,,,
393521, עִבְרִית,,,,,,,,,
360814, हिन्दी,,,,,,,,,
261439, English,,,,,,,,,
229081, English,,,,,,,,,
65871, English,,,,,,,,,
32594, Română,,,,,,,,,
229878, 한국어/조선말,,,,,,,,,
423733, English,,,,,,,,,
293487, suomi,,,,,,,,,
229097, English,,,,,,,,,
28275, Deutsch,,,,,,,,,
63163, Pусский,,,,,,,,,
315112, Deutsch,,,,,,,,,
430514, Français,,,,,,,,,
382127, English, Italiano,,,,,,,,
94105, English,,,,,,,,,
128110, English,,,,,,,,,
324251, English,,,,,,,,,
362216,,,,,,,,,,
229094, English,,,,,,,,,
279608, No Language,,,,,,,,,
369594, English, Français,,,,,,,,
162934, English,,,,,,,,,
109912, English,,,,,,,,,
54050, English,,,,,,,,,
369875, English,,,,,,,,,
170078,,,,,,,,,,
318794,,,,,,,,,,
166452, English,,,,,,,,,
229088, English,,,,,,,,,
350594,,,,,,,,,,
70366, हिन्दी,,,,,,,,,
46629, Türkçe,,,,,,,,,
20679, English,,,,,,,,,
412467, Deutsch, English,,,,,,,,
382906, Español,,,,,,,,,
167449, 广州话 / 廣州話,,,,,,,,,
347702, English,,,,,,,,,
287790, English,,,,,,,,,
326253, Nederlands, Türkçe,,,,,,,,
49577, Pусский,,,,,,,,,
195590, Deutsch, English,,,,,,,,
